frame,ex,ey,ez,xang,yang
2042,17.4000,28.9600,7.5000,0,-20480
2043,17.4000,28.9900,7.5000,0,-20480
2044,17.4000,29.0200,7.5000,0,-20480
2046,17.4000,29.0800,7.5000,0,-20480
2048,17.4000,29.1400,7.5000,0,-20480
2050,17.4000,29.2000,7.5000,0,-20480
2051,17.4000,29.2300,7.5000,0,-20480
2052,17.4000,29.2600,7.5000,0,-20480
2053,17.4000,29.2900,7.5000,0,-20480
2054,17.4000,29.3200,7.5000,0,-20480
2055,17.4000,29.3500,7.5000,0,-20480
2056,17.4000,29.3800,7.5000,0,-20480
2057,17.4000,29.4100,7.5000,0,-20480
2059,17.4000,29.4700,7.5000,0,-20480
2061,17.4000,29.5300,7.5000,0,-20480
2063,17.4000,29.5900,7.5000,0,-20480
2065,17.4000,29.6500,7.5000,0,-20480
2066,17.4000,29.6800,7.5000,0,-20480
2067,17.4000,29.7100,7.5000,0,-20480
2068,17.4000,29.7400,7.5000,0,-20480
2069,17.4000,29.7700,7.5000,0,-20480
2070,17.4000,29.8000,7.5000,0,-20480
2071,17.4000,29.8300,7.5000,0,-20480
2072,17.4000,29.8600,7.5000,0,-20480
2074,17.4000,29.9200,7.5000,0,-20480
2076,17.4000,29.9800,7.5000,0,-20480
2078,17.4000,30.0400,7.5000,0,-20480
2080,17.4000,30.1000,7.5000,0,-20480
2081,17.4000,30.1300,7.5000,0,-20480
2082,17.4000,30.1600,7.5000,0,-20480
2083,17.4000,30.1901,7.5000,0,-20480
2084,17.4000,30.2201,7.5000,0,-20480
2085,17.4000,30.2501,7.5000,0,-20480
2086,17.4000,30.2801,7.5000,0,-20480
2087,17.4000,30.3101,7.5000,0,-20480
2089,17.4000,30.3701,7.5000,0,-20480
2091,17.4000,30.4301,7.5000,0,-20480
2093,17.4000,30.4901,7.5000,0,-20480
2094,17.4000,30.5201,7.5000,0,-20480
2096,17.4000,30.5801,7.5000,0,-20480
2097,17.4000,30.6101,7.5000,0,-20480
2098,17.4000,30.6401,7.5000,0,-20480
2099,17.4000,30.6701,7.5000,0,-20480
2100,17.4000,30.7001,7.5000,0,-20480
2101,17.4000,30.7301,7.5000,0,-20480
2103,17.4000,30.7901,7.5000,0,-20480
2105,17.4000,30.8501,7.5000,0,-20480
2107,17.4000,30.9101,7.5000,0,-20480
2108,17.4000,30.9401,7.5000,0,-20480
2109,17.4000,30.9701,7.5000,0,-20480
2110,17.4000,31.0001,7.5000,0,-20480
2111,17.4000,31.0301,7.5000,0,-20480
2112,17.4000,31.0601,7.5000,0,-20480
2113,17.4000,31.0901,7.5000,0,-20480
2114,17.4000,31.1201,7.5000,0,-20480
2116,17.4000,31.1801,7.5000,0,-20480
2118,17.4000,31.2401,7.5000,0,-20480
2120,17.4000,31.3001,7.5000,0,-20480
2122,17.4000,31.3601,7.5000,0,-20480
2123,17.4000,31.3901,7.5000,0,-20480
2124,17.4000,31.4201,7.5000,0,-20480
2125,17.4000,31.4501,7.5000,0,-20480
2126,17.4000,31.4801,7.5000,0,-20480
2127,17.4000,31.5101,7.5000,0,-20480
2128,17.4000,31.5401,7.5000,0,-20480
2129,17.4000,31.5701,7.5000,0,-20480
2131,17.4000,31.6301,7.5000,0,-20480
2133,17.4000,31.6901,7.5000,0,-20480
2135,17.4000,31.7501,7.5000,0,-20480
2136,17.4000,31.7801,7.5000,0,-20480
2137,17.4000,31.8101,7.5000,0,-20480
2138,17.4000,31.8401,7.5000,0,-20480
2139,17.4000,31.8701,7.5000,0,-20480
2140,17.4000,31.9001,7.5000,0,-20480
2141,17.4000,31.9301,7.5000,0,-20480
2142,17.4000,31.9601,7.5000,0,-20480
2144,17.4000,32.0201,7.5000,0,-20480
2146,17.4000,32.0801,7.5000,0,-20480
2148,17.4000,32.1401,7.5000,0,-20480
2150,17.4000,32.2001,7.5000,0,-20480
2151,17.4000,32.2301,7.5000,0,-20480
2152,17.4000,32.2601,7.5000,0,-20480
2153,17.4000,32.2901,7.5000,0,-20480
2154,17.4000,32.3201,7.5000,0,-20480
2155,17.4000,32.3501,7.5000,0,-20480
2156,17.4000,32.3801,7.5000,0,-20480
2157,17.4000,32.4101,7.5000,0,-20480
2159,17.4000,32.4701,7.5000,0,-20480
2161,17.4000,32.5301,7.5000,0,-20480
2163,17.4000,32.5901,7.5000,0,-20480
2165,17.4000,32.6501,7.5000,0,-20480
2167,17.4000,32.7101,7.5000,0,-20480
2168,17.4000,32.7401,7.5000,0,-20480
2169,17.4000,32.7701,7.5000,0,-20480
2170,17.4000,32.8001,7.5000,0,-20480
2171,17.4000,32.8301,7.5000,0,-20480
2174,17.4000,32.9201,7.5000,0,-20480
2176,17.4000,32.9801,7.5000,0,-20480
2178,17.4000,33.0401,7.5000,0,-20480
2179,17.4000,33.0700,7.5000,0,-20480
2180,17.4000,33.1000,7.5000,0,-20480
2181,17.4000,33.1300,7.5000,0,-20480
2182,17.4000,33.1600,7.5000,0,-20480
2183,17.4000,33.1900,7.5000,0,-20480
2184,17.4000,33.2200,7.5000,0,-20480
2185,17.4000,33.2500,7.5000,0,-20480
2187,17.4000,33.3100,7.5000,0,-20480
2189,17.4000,33.3700,7.5000,0,-20480
2191,17.4000,33.4300,7.5000,0,-20480
2193,17.4000,33.4900,7.5000,0,-20480
2194,17.4000,33.5200,7.5000,0,-20480
2195,17.4000,33.5500,7.5000,0,-20480
2196,17.4000,33.5800,7.5000,0,-20480
2197,17.4000,33.6100,7.5000,0,-20480
2198,17.4000,33.6400,7.5000,0,-20480
2199,17.4000,33.6700,7.5000,0,-20480
2201,17.4000,33.7300,7.5000,0,-20480
2203,-1.9973,21.9944,-17.7000,-764,-10750
2205,-1.9765,21.9501,-17.7000,-925,-10793
2207,-1.9356,21.8633,-17.7000,-1075,-10833
2208,-1.9079,21.8046,-17.7000,-1146,-10853
2210,-1.8387,21.6576,-17.7000,-1282,-10890
2211,-1.7973,21.5699,-17.7000,-1346,-10908
2212,-1.7516,21.4729,-17.7000,-1408,-10925
2213,-1.7017,21.3670,-17.7000,-1468,-10942
2214,-1.6477,21.2523,-17.7000,-1526,-10958
2215,-1.5896,21.1292,-17.7000,-1582,-10974
2217,-1.4620,20.8583,-17.7000,-1687,-11004
2219,-1.3197,20.5563,-17.7000,-1784,-11033
2221,-1.1635,20.2251,-17.7000,-1875,-11060
2222,-1.0806,20.0490,-17.7000,-1917,-11073
2223,-0.9945,19.8664,-17.7000,-1958,-11086
2224,-0.9055,19.6774,-17.7000,-1997,-11098
2225,-0.8135,19.4823,-17.7000,-2035,-11110
2226,-0.7188,19.2812,-17.7000,-2071,-11122
2227,-0.6213,19.0746,-17.7000,-2106,-11133
2228,-0.5214,18.8624,-17.7000,-2139,-11144
2229,-0.4190,18.6451,-17.7000,-2171,-11155
2231,-0.2072,18.1958,-17.7000,-2232,-11176
2233,0.0129,17.7286,-17.7000,-2287,-11196
2235,0.2407,17.2454,-17.7000,-2339,-11216
2236,0.3571,16.9983,-17.7000,-2363,-11226
2237,0.4751,16.7480,-17.7000,-2387,-11236
2238,0.5945,16.4945,-17.7000,-2410,-11245
2239,0.7153,16.2383,-17.7000,-2432,-11255
2240,0.8373,15.9794,-17.7000,-2454,-11265
2241,0.9604,15.7182,-17.7000,-2475,-11274
2242,1.0845,15.4549,-17.7000,-2496,-11284
2244,1.3353,14.9228,-17.7000,-2538,-11305
2246,1.5887,14.3850,-17.7000,-2581,-11326
2248,1.8439,13.8434,-17.7000,-2626,-11349
2250,2.1000,13.3000,-17.7000,-2674,-11375
2251,2.2281,13.0282,-17.7000,-2700,-11389
2252,2.3561,12.7566,-17.7000,-2728,-11403
2253,2.4839,12.4854,-17.7000,-2758,-11419
2254,2.6113,12.2150,-17.7000,-2790,-11436
2255,2.7383,11.9455,-17.7000,-2825,-11454
2256,2.8647,11.6772,-17.7000,-2864,-11474
2258,3.1155,11.1451,-17.7000,-2953,-11519
2260,3.3627,10.6206,-17.7000,-3064,-11573
2262,3.6055,10.1055,-17.7000,-3202,-11639
2264,3.8429,9.6017,-17.7000,-3376,-11721
2265,3.9593,9.3546,-17.7000,-3481,-11769
2266,4.0741,9.1111,-17.7000,-3599,-11824
2267,4.1871,8.8714,-17.7000,-3734,-11885
2268,4.2981,8.6356,-17.7000,-3887,-11955
2269,4.4072,8.4042,-17.7000,-4061,-12034
2270,4.5142,8.1772,-17.7000,-4260,-12125
2272,4.7214,7.7376,-17.7000,-4748,-12351
2274,4.9187,7.3187,-17.7000,-5388,-12659
2276,5.1055,6.9226,-17.7000,-6227,-13092
2278,5.2806,6.5510,-17.7000,-7316,-13730
2279,5.3635,6.3749,-17.7000,-7965,-14168
2280,5.4433,6.2058,-17.7000,-8681,-14723
2281,5.5197,6.0437,-17.7000,-9455,-15440
2282,5.5926,5.8889,-17.7000,-10265,-16384
2283,5.6620,5.7417,-17.7000,-10265,-16384
2284,5.7277,5.6022,-17.7000,-10265,-16384
2285,5.7896,5.4708,-17.7000,-10265,-16384
2286,5.8477,5.3477,-17.7000,-10265,-16384
2288,5.9516,5.1271,-17.7000,-10265,-16384
2290,6.0387,4.9424,-17.7000,-10265,-16384
2292,6.1079,4.7954,-17.7000,-10265,-16384
2294,6.1585,4.6881,-17.7000,-10265,-16384
2295,6.1765,4.6499,-17.7000,-10265,-16384
2296,6.1895,4.6223,-17.7000,-10265,-16384
2297,6.1973,4.6056,-17.7000,-10265,-16384
2298,6.2000,4.6000,-17.7000,-10265,-16384
2299,6.2000,4.6000,-17.7000,-10265,-16384
2300,6.2000,4.6000,-17.7000,-10265,-16384
2302,6.2000,4.6000,-17.7000,-10265,-16384
2304,6.2000,4.6000,-17.7000,-10265,-16384
2306,6.2000,4.6000,-17.7000,-10265,-16384
2308,6.2000,4.6000,-17.7000,-10265,-16384
2309,6.2000,4.6000,-17.7000,-10265,-16384
2310,6.2000,4.6000,-17.7000,-10265,-16384
2311,6.2000,4.6000,-17.7000,-10265,-16384
2312,6.2000,4.6000,-17.7000,-10265,-16384
2313,6.2000,4.6000,-17.7000,-10265,-16384
2314,6.2000,4.6000,-17.7000,-10265,-16384
2315,6.2000,4.6000,-17.7000,-10265,-16384
2317,6.2000,4.6000,-17.7000,-10265,-16384
2319,6.2000,4.6000,-17.7000,-10265,-16384
2321,6.2000,4.6000,-17.7000,-10265,-16384
2322,6.2000,4.6000,-17.7000,-10265,-16384
2323,6.2000,4.6000,-17.7000,-10265,-16384
2324,6.2000,4.6000,-17.7000,-10265,-16384
2325,6.2000,4.6000,-17.7000,-10265,-16384
2326,6.2000,4.6000,-17.7000,-10265,-16384
2327,6.2000,4.6000,-17.7000,-10265,-16384
2328,6.2000,4.6000,-17.7000,-10265,-16384
2329,6.2000,4.6000,-17.7000,-10265,-16384
2331,6.2000,4.6000,-17.7000,-10265,-16384
2333,6.2000,4.6000,-17.7000,-10265,-16384
2335,6.2000,4.6000,-17.7000,-10265,-16384
2336,6.2000,4.6000,-17.7000,-10265,-16384
2337,6.2000,4.6000,-17.7000,-10265,-16384
2338,6.2000,4.6000,-17.7000,-10265,-16384
2339,6.2000,4.6000,-17.7000,-10265,-16384
2340,6.2000,4.6000,-17.7000,-10265,-16384
2341,6.2000,4.6000,-17.7000,-10265,-16384
2342,6.2000,4.6000,-17.7000,-10265,-16384
2344,6.2000,4.6000,-17.7000,-10265,-16384
2346,6.2000,4.6000,-17.7000,-10265,-16384
2348,6.2000,4.6000,-17.7000,-10265,-16384
2350,6.2000,4.6000,-17.7000,-10265,-16384
2351,6.2000,4.6000,-17.7000,-10265,-16384
2352,6.2000,4.6000,-17.7000,-10265,-16384
2353,6.2000,4.6000,-17.7000,-10265,-16384
2354,6.2000,4.6000,-17.7000,-10265,-16384
2355,6.2000,4.6000,-17.7000,-10265,-16384
2356,6.2000,4.6000,-17.7000,-10265,-16384
2357,6.2000,4.6000,-17.7000,-10265,-16384
2359,6.2000,4.6000,-17.7000,-10265,-16384
2361,6.2000,4.6000,-17.7000,-10265,-16384
2363,6.2000,4.6000,-17.7000,-10265,-16384
2365,6.2000,4.6000,-17.7000,-10265,-16384
2366,6.2000,4.6000,-17.7000,-10265,-16384
2367,6.2000,4.6000,-17.7000,-10265,-16384
2368,6.2000,4.6000,-17.7000,-10265,-16384
2369,6.2000,4.6000,-17.7000,-10265,-16384
2370,6.2000,4.6000,-17.7000,-10265,-16384
2371,6.2000,4.6000,-17.7000,-10265,-16384
2373,6.2000,4.6000,-17.7000,-10265,-16384
2375,6.2000,4.6000,-17.7000,-10265,-16384
2377,6.2000,4.6000,-17.7000,-10265,-16384
2378,6.2000,4.6000,-17.7000,-10265,-16384
2379,6.2000,4.6000,-17.7000,-10265,-16384
2380,6.2000,4.6000,-17.7000,-10265,-16384
2381,6.2000,4.6000,-17.7000,-10265,-16384
2382,6.2000,4.6000,-17.7000,-10265,-16384
2383,6.2000,4.6000,-17.7000,-10265,-16384
2384,6.2000,4.6000,-17.7000,-10265,-16384
2385,6.2000,4.6000,-17.7000,-10265,-16384
2387,6.2000,4.6000,-17.7000,-10265,-16384
2389,6.2000,4.6000,-17.7000,-10265,-16384
2391,6.2000,4.6000,-17.7000,-10265,-16384
2393,6.2000,4.6000,-17.7000,-10265,-16384
2394,6.2000,4.6000,-17.7000,-10265,-16384
2395,6.2000,4.6000,-17.7000,-10265,-16384
2397,6.2000,4.6000,-17.7000,-10265,-16384
2399,6.2000,4.6000,-17.7000,-10265,-16384
2400,6.2000,4.6000,-17.7000,-10265,-16384
2401,6.2000,4.6000,-17.7000,-10265,-16384
2402,6.2000,4.6000,-17.7000,-10265,-16384
2403,6.2000,4.6000,-17.7000,-10265,-16384
2404,6.2000,4.6000,-17.7000,-10265,-16384
2405,6.2000,4.6000,-17.7000,-10265,-16384
2406,6.2000,4.6000,-17.7000,-10265,-16384
2407,6.2000,4.6000,-17.7000,-10265,-16384
2409,6.2000,4.6000,-17.7000,-10265,-16384
2411,6.2000,4.6000,-17.7000,-10265,-16384
2413,6.2000,4.6000,-17.7000,-10265,-16384
2415,6.2000,4.6000,-17.7000,-10265,-16384
2416,6.2000,4.6000,-17.7000,-10265,-16384
2417,6.2000,4.6000,-17.7000,-10265,-16384
2418,6.2000,4.6000,-17.7000,-10265,-16384
2419,6.2000,4.6000,-17.7000,-10265,-16384
2420,6.2000,4.6000,-17.7000,-10265,-16384
2421,6.2000,4.6000,-17.7000,-10265,-16384
2422,6.2000,4.6000,-17.7000,-10265,-16384
2423,6.2000,4.6000,-17.7000,-10265,-16384
2424,6.2000,4.6000,-17.7000,-10265,-16384
2426,6.2000,4.6000,-17.7000,-10265,-16384
2428,6.2000,4.6000,-17.7000,-10265,-16384
2430,6.2000,4.6000,-17.7000,-10265,-16384
2431,6.2000,4.6000,-17.7000,-10265,-16384
2432,6.2000,4.6000,-17.7000,-10265,-16384
2433,6.2000,4.6000,-17.7000,-10265,-16384
2434,6.2000,4.6000,-17.7000,-10265,-16384
2435,6.2000,4.6000,-17.7000,-10265,-16384
2436,6.2000,4.6000,-17.7000,-10265,-16384
2437,6.2000,4.6000,-17.7000,-10265,-16384
2438,6.2000,4.6000,-17.7000,-10265,-16384
2440,6.2000,4.6000,-17.7000,-10265,-16384
2442,6.2000,4.6000,-17.7000,-10265,-16384
2444,6.2000,4.6000,-17.7000,-10265,-16384
2446,6.2000,4.6000,-17.7000,-10265,-16384
2447,6.2000,4.6000,-17.7000,-10265,-16384
2448,6.2000,4.6000,-17.7000,-10265,-16384
2449,6.2000,4.6000,-17.7000,-10265,-16384
2450,6.2000,4.6000,-17.7000,-10265,-16384
2451,6.2000,4.6000,-17.7000,-10265,-16384
2453,6.2000,4.6000,-17.7000,-10265,-16384
2455,6.2000,4.6000,-17.7000,-10265,-16384
2457,6.2000,4.6000,-17.7000,-10265,-16384
2459,6.2000,4.6000,-17.7000,-10265,-16384
2460,6.2000,4.6000,-17.7000,-10265,-16384
2461,6.2000,4.6000,-17.7000,-10265,-16384
2462,6.2000,4.6000,-17.7000,-10265,-16384
2463,6.2000,4.6000,-17.7000,-10265,-16384
2464,6.2000,4.6000,-17.7000,-10265,-16384
2465,6.2000,4.6000,-17.7000,-10265,-16384
2466,6.2000,4.6000,-17.7000,-10265,-16384
2468,6.2000,4.6000,-17.7000,-10265,-16384
2470,6.2000,4.6000,-17.7000,-10265,-16384
2472,6.2000,4.6000,-17.7000,-10265,-16384
